image_id,label,split,group,keep
001684,1,test,4633,True
001732,0,test,4634,True
004435,1,test,4635,True
000861,1,test,4636,True
004762,1,test,4637,True
000634,0,test,4638,True
001722,1,test,4639,True
004413,1,test,4640,True
004752,1,test,4641,True
001332,1,test,4642,True
001941,0,test,2120,True
002286,1,test,4643,True
003263,1,test,4644,True
004982,1,test,4645,True
003658,1,test,4646,True
001097,1,test,1130,True
003489,0,test,4647,True
004985,1,test,4648,True
002631,1,test,4649,True
003762,1,test,4650,True
000202,0,test,4651,True
001750,0,test,4652,True
001442,1,test,4653,True
000461,0,test,4654,True
003809,1,test,4655,True
000451,0,test,4656,True
003026,1,test,4657,True
001055,1,test,4658,True
002759,1,test,4659,True
000342,0,test,4660,True
003677,1,test,4661,True
001959,1,test,4662,True
004782,1,test,4663,True
004726,1,test,4664,True
003526,0,test,4665,True
002785,1,test,4666,True
004485,1,test,4667,True
004025,1,test,4668,True
003846,1,test,4669,True
000177,0,test,4670,True
003134,1,test,4671,True
001501,1,test,4672,True
001085,1,test,4673,True
004140,0,test,4674,True
002155,1,test,4675,True
001672,1,test,4676,True
001200,1,test,4677,True
001140,1,test,4678,True
002637,1,test,4679,True
001459,1,test,4680,True
002736,1,test,4681,True
003670,1,test,4682,True
000035,0,test,4683,True
002545,1,test,4684,True
001764,0,test,4685,True
001937,0,test,4686,True
001610,1,test,4687,True
003942,1,test,3382,True
001295,1,test,4688,True
002838,1,test,4689,True
004631,0,test,4690,True
004898,1,test,4691,True
002827,1,test,4692,True
001251,1,test,4693,True
004142,0,test,4694,True
002459,0,test,4695,True
004419,1,test,4696,True
001885,0,test,4697,True
004840,1,test,4698,True
002588,0,test,4699,True
002546,1,test,4700,True
000115,1,test,4701,True
000858,1,test,4702,True
001310,1,test,4703,True
001822,1,test,4704,True
002575,1,test,4705,True
001586,1,test,4706,True
003031,0,test,4707,True
004641,0,test,4708,True
000126,0,test,4709,True
003326,1,test,4710,True
001581,1,test,4711,True
000445,0,test,1973,True
004882,1,test,4712,True
002135,1,test,4713,True
003975,1,test,4714,True
001613,1,test,4715,True
001322,1,test,4716,True
001790,0,test,4717,True
001874,0,test,4718,True
004397,1,test,4719,True
004588,1,test,4720,True
002237,1,test,4721,True
003933,1,test,4722,True
003761,1,test,4723,True
004896,1,test,4724,True
002832,1,test,4725,True
002498,1,test,4726,True
000180,1,test,4727,True
004506,1,test,4728,True
000601,0,test,4729,True
001075,1,test,4730,True
000759,1,test,4731,True
004574,1,test,4732,True
000307,0,test,4733,True
003200,1,test,4734,True
002582,1,test,4735,True
003746,1,test,4736,True
004095,1,test,4737,True
004097,0,test,4738,True
001299,1,test,3030,True
002931,0,test,4739,True
001058,1,test,4740,True
003629,1,test,4741,True
003171,1,test,4742,True
003843,1,test,4743,True
001562,1,test,915,True
001403,1,test,2092,True
000646,1,test,4744,True
004270,1,test,4745,True
001810,1,test,4746,True
002097,1,test,4747,True
003706,1,test,4748,True
000105,0,test,4749,True
002179,1,test,4750,True
004715,0,test,4751,True
002016,1,test,4752,True
003908,1,test,4753,True
003904,1,test,4754,True
000337,0,test,4755,True
004974,1,test,4756,True
003887,1,test,4757,True
003916,1,test,4758,True
001116,1,test,4759,True
000637,0,test,4760,True
001612,1,test,4761,True
002110,1,test,4762,True
000606,0,test,4523,True
004500,1,test,4763,True
002664,1,test,4764,True
003891,1,test,4765,True
000760,1,test,4766,True
002278,1,test,4767,True
004292,1,test,4768,True
000318,0,test,4769,True
000985,1,test,4770,True
000361,0,test,4771,True
002562,1,test,4772,True
000997,1,test,4773,True
004586,1,test,4774,True
001041,1,test,4775,True
002343,0,test,4776,True
000044,0,test,4777,True
002201,1,test,4778,True
002738,1,test,4779,True
003592,1,test,4780,True
000405,0,test,4781,True
001920,0,test,4782,True
002235,1,test,4783,True
003445,0,test,4784,True
004740,1,test,4785,True
001765,0,test,4786,True
003558,0,test,4787,True
000432,0,test,4788,True
000579,0,test,4789,True
002733,1,test,4790,True
003077,1,test,4791,True
000410,0,test,4792,True
002675,1,test,4793,True
003192,1,test,4794,True
002726,1,test,4795,True
002272,1,test,4796,True
004248,1,test,4797,True
000870,1,test,4798,True
003358,1,test,4799,True
000246,0,test,3542,True
003802,1,test,4800,True
003635,1,test,4801,True
002554,1,test,4802,True
001812,0,test,4803,True
004230,1,test,119,True
003048,0,test,4804,True
002340,0,test,4805,True
003256,1,test,4806,True
000735,1,test,4807,True
000371,0,test,4808,True
000131,0,test,4809,True
004988,1,test,4810,True
001181,1,test,4811,True
003254,1,test,4812,True
002971,0,test,4813,True
002205,1,test,4814,True
004370,1,test,4815,True
002877,0,test,4816,True
002243,1,test,4817,True
002295,1,test,4818,True
003874,1,test,4819,True
001305,1,test,4820,True
001119,1,test,4821,True
000184,0,test,4822,True
002175,1,test,4823,True
003961,1,test,4824,True
002381,0,test,4825,True
004242,1,test,4826,True
004096,0,test,4827,True
004587,1,test,4828,True
004481,1,test,4829,True
002690,1,test,4830,True
003826,1,test,4831,True
002683,1,test,4832,True
004365,1,test,4833,True
003284,1,test,4834,True
002707,1,test,4835,True
001336,1,test,4836,True
000240,1,test,4837,True
003827,1,test,4838,True
004345,1,test,4839,True
003573,0,test,4840,True
004812,1,test,4841,True
004750,1,test,4842,True
003621,1,test,4843,True
003992,1,test,3442,True
001314,1,test,1171,True
001001,1,test,4844,True
000652,0,test,4845,True
003257,1,test,4846,True
003814,1,test,4847,True
000807,1,test,4848,True
004543,1,test,4849,True
002238,1,test,4850,True
004333,1,test,4851,True
004496,1,test,4194,True
000011,0,test,4852,True
002682,1,test,4853,True
000651,0,test,4854,True
001043,1,test,4855,True
001243,1,test,4856,True
002788,1,test,4857,True
002606,0,test,4858,True
003469,0,test,4859,True
004906,1,test,4860,True
002196,1,test,4861,True
001719,1,test,4862,True
000212,0,test,4863,True
000607,0,test,4864,True
004394,1,test,4865,True
000776,1,test,4866,True
000743,1,test,4867,True
002368,0,test,4868,True
003960,1,test,4869,True
001407,1,test,4870,True
004533,1,test,4871,True
001161,1,test,4872,True
000635,0,test,4873,True
